index,title,genre,summary
3299,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,psychology,"Within every woman there is a wild and natural creature, a powerful force, filled with good instincts, passionate creativity, and ageless knowing. Her name is Wild Woman, but she is an endangered species. Clarissa Pinkola Estes, Ph.D., Jungian analyst and cantadora storyteller shows how women's vitality can be restored through what she calls ""psychic archeological digs"" into the ruins of the female unconsious. Using multicultural myths, fairy tales, folk tales, and stories, Dr. Estes helps women reconnect with the healthy, instinctual, visionary attributes of the Wild Woman archetype.

Dr. Estes has created a new lexicon for describing the female psyche. Fertile and life-giving, it is a psychology of women in the truest sense, a knowing of the soul."
3558,Moneyball: The Art of Winning an Unfair Game,sports,"Billy Beane, general manager of MLB's Oakland A's and protagonist of Michael Lewis's Moneyball, had a problem: how to win in the Major Leagues with a budget that's smaller than that of nearly every other team. Conventional wisdom long held that big name, highly athletic hitters and young pitchers with rocket arms were the ticket to success. But Beane and his staff, buoyed by massive amounts of carefully interpreted statistical data, believed that wins could be had by more affordable methods such as hitters with high on-base percentage and pitchers who get lots of ground outs. Given this information and a tight budget, Beane defied tradition and his own scouting department to build winning teams of young affordable players and inexpensive castoff veterans.
Lewis was in the room with the A's top management as they spent the summer of 2002 adding and subtracting players and he provides outstanding play-by-play. In the June player draft, Beane acquired nearly every prospect he coveted (few of whom were coveted by other teams) and at the July trading deadline he engaged in a tense battle of nerves to acquire a lefty reliever. Besides being one of the most insider accounts ever written about baseball, Moneyball is populated with fascinating characters. We meet Jeremy Brown, an overweight college catcher who most teams project to be a 15th round draft pick (Beane takes him in the first). Sidearm pitcher Chad Bradford is plucked from the White Sox triple-A club to be a key set-up man and catcher Scott Hatteberg is rebuilt as a first baseman. But the most interesting character is Beane himself. A speedy athletic can't-miss prospect who somehow missed, Beane reinvents himself as a front-office guru, relying on players completely unlike, say, Billy Beane. Lewis, one of the top nonfiction writers of his era (Liar's Poker, The New New Thing), offers highly accessible explanations of baseball stats and his roadmap of Beane's economic approach makes Moneyball an appealing reading experience for business people and sports fans alike. --John Moe
(less)"
3559,The Deal,sports,"An alternative cover edition can be found here.

She's about to make a deal with the college bad boy...

Hannah Wells has finally found someone who turns her on. But while she might be confident in every other area of her life, she's carting around a full set of baggage when it comes to sex and seduction. If she wants to get her crush's attention, she'll have to step out of her comfort zone and make him take notice... even if it means tutoring the annoying, childish, cocky captain of the hockey team in exchange for a pretend date.

...and it's going to be oh so good.

All Garrett Graham has ever wanted is to play professional hockey after graduation, but his plummeting GPA is threatening everything he's worked so hard for. If helping a sarcastic brunette make another guy jealous will help him secure his position on the team, he's all for it. But when one unexpected kiss leads to the wildest sex of both their lives, it doesn't take long for Garrett to realize that pretend isn't going to cut it. Now he just has to convince Hannah that the man she wants looks a lot like him. (less)"
3560,The Wall of Winnipeg and Me,sports,"Vanessa Mazur knows she's doing the right thing. She shouldn't feel bad for quitting. Being an assistant/housekeeper/fairy godmother to the top defensive end in the National Football Organization was always supposed to be temporary. She has plans and none of them include washing extra-large underwear longer than necessary.

But when Aiden Graves shows up at her door wanting her to come back, she's beyond shocked.

For two years, the man known as The Wall of Winnipeg couldn't find it in him to tell her good morning or congratulate her on her birthday. Now? He's asking for the unthinkable.

What do you say to the man who is used to getting everything he wants? (less)"
3561,Kulti,sports,"“Trust me, I’ve wanted to punch you in the face a time or five.”

When the man you worshipped as a kid becomes your coach, it’s supposed to be the greatest thing in the world. Keywords: supposed to.

It didn't take a week for 27-year-old Sal Casillas to wonder what she'd seen in the international soccer icon - why she'd ever had his posters on her wall or ever envisioned marrying him and having super-playing soccer babies.

Sal had long ago gotten over the worst non-break-up in the history of imaginary relationships with a man who hadn't known she'd existed. So she isn't prepared for this version of Reiner Kulti who shows up to her team's season: a quiet, reclusive shadow of the explosive, passionate man he'd once been. (less)"
3562,The Mistake,sports,"He’s a player in more ways than one…

College junior John Logan can get any girl he wants. For this hockey star, life is a parade of parties and hook-ups, but behind his killer grins and easygoing charm, he hides growing despair about the dead-end road he’ll be forced to walk after graduation. A sexy encounter with freshman Grace Ivers is just the distraction he needs, but when a thoughtless mistake pushes her away, Logan plans to spend his final year proving to her that he’s worth a second chance.

Now he’s going to need to up his game…

After a less than stellar freshman year, Grace is back at Briar University, older, wiser, and so over the arrogant hockey player she nearly handed her V-card to. She’s not a charity case, and she’s not the quiet butterfly she was when they first hooked up. If Logan expects her to roll over and beg like all his other puck bunnies, he can think again. He wants her back? He’ll have to work for it. This time around, she’ll be the one in the driver’s seat…and she plans on driving him wild. (less)"
3563,The Score,sports,"He knows how to score, on and off the ice

Allie Hayes is in crisis mode. With graduation looming, she still doesn’t have the first clue about what she’s going to do after college. To make matters worse, she’s nursing a broken heart thanks to the end of her longtime relationship. Wild rebound sex is definitely not the solution to her problems, but gorgeous hockey star Dean Di Laurentis is impossible to resist. Just once, though, because even if her future is uncertain, it sure as heck won’t include the king of one-night stands.

It’ll take more than flashy moves to win her over

Dean always gets what he wants. Girls, grades, girls, recognition, girls…he’s a ladies man, all right, and he’s yet to meet a woman who’s immune to his charms. Until Allie. For one night, the feisty blonde rocked his entire world—and now she wants to be friends? Nope. It’s not over until he says it’s over. Dean is in full-on pursuit, but when life-rocking changes strike, he starts to wonder if maybe it’s time to stop focusing on scoring…and shoot for love. (less)"
3564,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",sports,"Full of incredible characters, amazing athletic achievements, cutting-edge science, and, most of all, pure inspiration, Born to Run is an epic adventure that began with one simple question: Why does my foot hurt? In search of an answer, Christopher McDougall sets off to find a tribe of the world’s greatest distance runners and learn their secrets, and in the process shows us that everything we thought we knew about running is wrong.

Isolated by the most savage terrain in North America, the reclusive Tarahumara Indians of Mexico’s deadly Copper Canyons are custodians of a lost art. For centuries they have practiced techniques that allow them to run hundreds of miles without rest and chase down anything from a deer to an Olympic marathoner while enjoying every mile of it. Their superhuman talent is matched by uncanny health and serenity, leaving the Tarahumara immune to the diseases and strife that plague modern existence. With the help of Caballo Blanco, a mysterious loner who lives among the tribe, the author was able not only to uncover the secrets of the Tarahumara but also to find his own inner ultra-athlete, as he trained for the challenge of a lifetime: a fifty-mile race through the heart of Tarahumara country pitting the tribe against an odd band of Americans, including a star ultramarathoner, a beautiful young surfer, and a barefoot wonder.

With a sharp wit and wild exuberance, McDougall takes us from the high-tech science labs at Harvard to the sun-baked valleys and freezing peaks across North America, where ever-growing numbers of ultrarunners are pushing their bodies to the limit, and, finally, to the climactic race in the Copper Canyons. Born to Run is that rare book that will not only engage your mind but inspire your body when you realize that the secret to happiness is right at your feet, and that you, indeed all of us, were born to run. (less)"
3565,Him,sports,"They don’t play for the same team. Or do they?

Jamie Canning has never been able to figure out how he lost his closest friend. Four years ago, his tattooed, wise-cracking, rule-breaking roommate cut him off without an explanation. So what if things got a little weird on the last night of hockey camp the summer they were eighteen? It was just a little drunken foolishness. Nobody died.

Ryan Wesley’s biggest regret is coaxing his very straight friend into a bet that pushed the boundaries of their relationship. Now, with their college teams set to face off at the national championship, he’ll finally get a chance to apologize. But all it takes is one look at his longtime crush, and the ache is stronger than ever.

Jamie has waited a long time for answers, but walks away with only more questions—can one night of sex ruin a friendship? If not, how about six more weeks of it? When Wesley turns up to coach alongside Jamie for one more hot summer at camp, Jamie has a few things to discover about his old friend... and a big one to learn about himself.

Warning: contains sexual situations, skinnydipping, shenanigans in an SUV and proof that coming out to your family on social media is a dicey proposition. (less)"
3566,Pucked,sports,"With a famous NHL player for a stepbrother, Violet Hall is well acquainted with the playboy reputation of many a hockey star. So of course she isn't interested in legendary team captain Alex Waters or his pretty, beat-up face and rock-hard six-pack abs. But when Alex inadvertently obliterates Violet's misapprehension regarding the inferior intellect of hockey players, he becomes much more than just a hot body with the face to match. Suffering from a complete lapse in judgment, Violet discovers just how good Alex is with the hockey stick in his pants.

Violet believes her night of orgasmic magic with Alex is just that: one night. But Alex starts to call. And text. And email and send extravagant - and quirky - gifts. Suddenly he's too difficult to ignore and nearly impossible not to like. The problem is, the media portrays Alex as a total player, and Violet doesn't want to be part of the game. (less)"
3567,From Lukov with Love,sports,"If someone were to ask Jasmine Santos to describe the last few years of her life with a single word, it would definitely be a four-letter one.

After seventeen years—and countless broken bones and broken promises—she knows her window to compete in figure skating is coming to a close.

But when the offer of a lifetime comes in from an arrogant idiot she’s spent the last decade dreaming about pushing in the way of a moving bus, Jasmine might have to reconsider everything.

Including Ivan Lukov. (less)"
3568,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,sports,"For readers of Laura Hillenbrand's Seabiscuit and Unbroken, the dramatic story of the American rowing team that stunned the world at Hitler's 1936 Berlin Olympics.
Daniel James Brown's robust book tells the story of the University of Washington's 1936 eight-oar crew and their epic quest for an Olympic gold medal, a team that transformed the sport and grabbed the attention of millions of Americans. The sons of loggers, shipyard workers, and farmers, the boys defeated elite rivals first from eastern and British universities and finally the German crew rowing for Adolf Hitler in the Olympic games in Berlin, 1936.
The emotional heart of the story lies with one rower, Joe Rantz, a teenager without family or prospects, who rows not for glory, but to regain his shattered self-regard and to find a place he can call home. The crew is assembled by an enigmatic coach and mentored by a visionary, eccentric British boat builder, but it is their trust in each other that makes them a victorious team. They remind the country of what can be done when everyone quite literally pulls together—a perfect melding of commitment, determination, and optimism.
Drawing on the boys' own diaries and journals, their photos and memories of a once-in-a-lifetime shared dream, The Boys in the Boat is an irresistible story about beating the odds and finding hope in the most desperate of times—the improbable, intimate story of nine working-class boys from the American west who, in the depths of the Great Depression, showed the world what true grit really meant. It will appeal to readers of Erik Larson, Timothy Egan, James Bradley, and David Halberstam's The Amateurs.
(less)"
3569,The Blind Side,sports,"When we first meet Michael Oher, he is one of thirteen children by a mother addicted to crack; he does not know his real name, his father, his birthday, or how to read or write. He takes up football and school after a rich, white, Evangelical family plucks him from the streets. Then two great forces alter Oher: the family's love and the evolution of professional football itself into a game in which the quarterback must be protected at any cost. Our protagonist becomes the priceless package of size, speed, and agility necessary to guard the quarterback's greatest vulnerability: his blind side. (less)"
3570,"Friday Night Lights: A Town, a Team, and a Dream",sports,"Return once again to the enduring account of life in the Mojo lane, to the Permian Panthers of Odessa -- the winningest high school football team in Texas history. Odessa is not known to be a town big on dreams, but the Panthers help keep the hopes and dreams of this small, dusty town going. Socially and racially divided, its fragile economy follows the treacherous boom-bust path of the oil business.In bad times, the unemployment rate barrels out of control; in good times, its murder rate skyrockets. But every Friday night from September to December, when the Permian High School Panthers play football, this West Texas town becomes a place where dreams can come true. With frankness and compassion, Bissinger chronicles one of the Panthers' dramatic seasons and shows how single-minded devotion to the team shapes the community and inspires-and sometimes shatters-the teenagers who wear the Panthers' uniforms. Includes Reader's Group Guide inside. Now a major motion picture starring Billy Bob Thorton.
(less)"
3571,The Hook Up,sports,"The rules: no kissing on the mouth, no staying the night, no telling anyone, and above all… No falling in love

Anna Jones just wants to finish college and figure out her life. Falling for star quarterback Drew Baylor is certainly not on her to do list. Confident and charming, he lives in the limelight and is way too gorgeous for his own good. If only she could ignore his heated stares and stop thinking about doing hot and dirty things with him. Easy, right?

Too bad he’s committed to making her break every rule…

Football has been good to Drew. It’s given him recognition, two National Championships, and the Heisman. But what he really craves is sexy yet prickly Anna Jones. Her cutting humor and blatant disregard for his fame turns him on like nothing else. But there’s one problem: she's shut him down. Completely.

That is until a chance encounter leads to the hottest sex of their lives, along with the possibility of something great. Unfortunately, Anna wants it to remain a hook up. Now it’s up to Drew to tempt her with more: more sex, more satisfaction, more time with him. Until she’s truly hooked. It's a good thing Drew knows all about winning.

All’s fair in love and football…Game on (less)"
3572,The Goal,sports,"Alternate cover edition for 9781533344342

She’s good at achieving her goals…

College senior Sabrina James has her whole future planned out: graduate from college, kick butt in law school, and land a high-paying job at a cutthroat firm. Her path to escaping her shameful past certainly doesn’t include a gorgeous hockey player who believes in love at first sight. One night of sizzling heat and surprising tenderness is all she’s willing to give John Tucker, but sometimes, one night is all it takes for your entire life to change.

But the game just got a whole lot more complicated

Tucker believes being a team player is as important as being the star. On the ice, he’s fine staying out of the spotlight, but when it comes to becoming a daddy at the age of twenty-two, he refuses to be a bench warmer. It doesn’t hurt that the soon-to-be mother of his child is beautiful, whip-smart, and keeps him on his toes. The problem is, Sabrina’s heart is locked up tight, and the fiery brunette is too stubborn to accept his help. If he wants a life with the woman of his dreams, he’ll have to convince her that some goals can only be made with an assist. (less)"
3573,The Baller,sports,"From New York Times & USA Today Bestseller, Vi Keeland, comes a sexy new standalone novel.

The first time I met Brody Easton was in the men's locker room.
It was my first interview as a professional sportscaster.
The famed quarterback decided to bare all.
And by all, I don't mean he told me any of his secrets.
No. The arrogant ass decided to drop his towel, just as I asked the first question. On camera.
The Super Bowl MVP quickly adopted a new hobby--screwing with me.
When I pushed back, he shifted from wanting to screw with me, to wanting to screw me.
But I don't date players.
And it's not because I'm one of the few women working in the world of professional football.
I'd date an athlete.
It's the other kind of player I don't date.
You know the type. Good looking, strong, cocky, always looking to get laid.

Brody Easton was the ultimate player.
Every woman wanted to be the one to change him.
But the truth was, all he needed was a girl worth changing for.
Turned out, I was that girl.
Simple right? Let's face it. It never is.
There's a story between once upon a time and happily ever after...
And this one is ours.

Author's note - The Baller is a full-length standalone novel. Due to strong language and sexual content, this book is not intended for readers under the age of 18. (less)"
3574,Open,sports,"From Andre Agassi, one of the most beloved athletes in history and one of the most gifted men ever to step onto a tennis court, a beautiful, haunting autobiography.

Agassi’s incredibly rigorous training begins when he is just a child. By the age of thirteen, he is banished to a Florida tennis camp that feels like a prison camp. Lonely, scared, a ninth-grade dropout, he rebels in ways that will soon make him a 1980s icon. He dyes his hair, pierces his ears, dresses like a punk rocker. By the time he turns pro at sixteen, his new look promises to change tennis forever, as does his lightning-fast return.

And yet, despite his raw talent, he struggles early on. We feel his confusion as he loses to the world’s best, his greater confusion as he starts to win. After stumbling in three Grand Slam finals, Agassi shocks the world, and himself, by capturing the 1992 Wimbledon. Overnight he becomes a fan favorite and a media target.

Agassi brings a near-photographic memory to every pivotal match and every relationship. Never before has the inner game of tennis and the outer game of fame been so precisely limned. Alongside vivid portraits of rivals from several generations—Jimmy Connors, Pete Sampras, Roger Federer—Agassi gives unstinting accounts of his brief time with Barbra Streisand and his doomed marriage to Brooke Shields. He reveals a shattering loss of confidence. And he recounts his spectacular resurrection, a comeback climaxing with his epic run at the 1999 French Open and his march to become the oldest man ever ranked number one.

In clear, taut prose, Agassi evokes his loyal brother, his wise coach, his gentle trainer, all the people who help him regain his balance and find love at last with Stefanie Graf. Inspired by her quiet strength, he fights through crippling pain from a deteriorating spine to remain a dangerous opponent in the twenty-first and final year of his career. Entering his last tournament in 2006, he’s hailed for completing a stunning metamorphosis, from nonconformist to elder statesman, from dropout to education advocate. And still he’s not done. At a U.S. Open for the ages, he makes a courageous last stand, then delivers one of the most stirring farewells ever heard in a sporting arena.

With its breakneck tempo and raw candor, Open will be read and cherished for years. A treat for ardent fans, it will also captivate readers who know nothing about tennis. Like Agassi’s game, it sets a new standard for grace, style, speed, and power. (less)"
3575,The Crossover,sports,"""With a bolt of lightning on my kicks . . .The court is SIZZLING. My sweat is DRIZZLING. Stop all that quivering. Cuz tonight I'm delivering,"" announces dread-locked, 12-year old Josh Bell. He and his twin brother Jordan are awesome on the court. But Josh has more than basketball in his blood, he's got mad beats, too, that tell his family's story in verse, in this fast and furious middle grade novel of family and brotherhood.

Josh and Jordan must come to grips with growing up on and off the court to realize breaking the rules comes at a terrible price, as their story's heart-stopping climax proves a game-changer for the entire family. (less)"
3576,The Chase,sports,"Everyone says opposites attract. And they must be right, because there’s no logical reason why I’m so drawn to Colin Fitzgerald. I don’t usually go for tattoo-covered, video-gaming, hockey-playing nerd-jocks who think I’m flighty and superficial. His narrow view of me is the first strike against him. It doesn’t help that he’s buddy-buddy with my brother.

And that his best friend has a crush on me.

And that I just moved in with them.

Oh, did I not mention we’re roommates?

I suppose it doesn’t matter. Fitzy has made it clear he’s not interested in me, even though the sparks between us are liable to burn our house down. I’m not the kind of girl who chases after a man, though, and I’m not about to start. I’ve got my hands full dealing with a new school, a sleazy professor, and an uncertain future. So if my sexy brooding roomie wises up and realizes what he’s missing?

He knows where to find me. (less)"
3577,Alex,sports,"Hockey star Alexander Crossman has a reputation as a cold-hearted player on and off the rink. Pushed into the sport by an alcoholic father, Alex isn't afraid to give fans the proverbial middle finger, relishing his role as the MVP they love to hate. Management, however, isn't so amused. Now Alex has a choice: fix his public image through community service or ride the bench. But Alex refuses to be molded into the Carolina Cold Fury poster boy... not even by a tempting redhead with killer curves.

As a social worker, Sutton Price is accustomed to difficult people--like Alex, who's been assigned to help her create a drug-abuse awareness program for at-risk youth as part of the team's effort to clean up his image. What she doesn't expect is the arrogant smirk from his perfect lips to stir her most heated fantasies. But Sutton isn't one to cross professional boundaries--and besides, Alex doesn't do relationships... or does he? The more she sees behind Alex's bad-boy facade, the more Sutton craves the man she uncovers. (less)"
3578,The Book of Basketball: The NBA According to The Sports Guy,sports,"There is only one writer on the planet who possesses enough basketball knowledge and passion to write the definitive book on the NBA.* Bill Simmons, the from-the-womb hoops addict known to millions as ESPN.com’s Sports Guy, is that writer. And The Book of Basketball is that book.

Nowhere in the roundball universe will you find another single volume that covers as much in such depth as this wildly opinionated and thoroughly entertaining look at the past, present, and future of pro basketball.

From the age-old question of who actually won the rivalry between Bill Russell and Wilt Chamberlain to the one about which team was truly the best of all time, Simmons opens–and then closes, once and for all–every major pro basketball debate. Then he takes it further by completely reevaluating not only how NBA Hall of Fame inductees should be chosen but how the institution must be reshaped from the ground up, the result being the Pyramid: Simmons’s one-of-a-kind, five-level shrine to the ninety-six greatest players in the history of pro basketball. And ultimately he takes fans to the heart of it all, as he uses a conversation with one NBA great to uncover that coveted thing: The Secret of Basketball.

Comprehensive, authoritative, controversial, hilarious, and impossible to put down (even for Celtic-haters), The Book of Basketball offers every hardwood fan a courtside seat beside the game’s finest, funniest, and fiercest chronicler.



* More to the point, he’s the only one crazy enough to try to pull it off.
(less)"
3579,Ball Four,sports,"Twentieth-anniversary edition of a baseball classic, with a new epilogue by Jim Bouton.

When first published in 1970, Ball Four stunned the sports world. The commissioner, executives, and players were shocked. Sportswriters called author Jim Bouton a traitor and ""social leper."" Baseball commissioner Bowie Kuhn tried to force him to declare the book untrue. Fans, however, loved the book. And serious critics called it an important social document. Today, Jim Bouton is still not invited to Oldtimer's Days at Yankee Stadium. But his landmark book is still being read by people who don't ordinarily follow baseball. (less)"
3580,The Friend Zone,sports,"Gray doesn’t make friends with women. He has sex with them. Until Ivy.

The last thing star tight-end Gray Grayson wants to do is drive his agent’s daughter’s bubblegum pink car. But he needs the wheels and she’s studying abroad. Something he explains when she sends him an irate text to let him know exactly how much pain she’ll put him in if he crashes her beloved ride. Before he knows it, Ivy Mackenzie has become his best texting bud. But then Ivy comes home and everything goes haywire. Because the only thing Gray can think of is being with Ivy.

Ivy doesn’t have sex with friends. Especially not with a certain football player. No matter how hot he makes her…

Gray drives Ivy crazy. He’s irreverent, sex on a stick, and completely off limits. Because, Ivy has one golden rule: never get involved with one of her father’s clients. A rule that’s proving harder to keep now that Gray is doing his best to seduce her. Her best friend is fast becoming the most irresistible guy she’s ever met.

Which means Gray is going to have to use all his skills to get himself out of the friend zone and into Ivy’s heart. Game on (less)"
3581,The Perfect Play,sports,"Football pro Mick Riley is an all-star, both on the field and in the bedroom. But a sexy, determinedly single mom just might be the one to throw him off his game...

For years Mick has been taking full advantage of the life available to a pro athlete: fame, fortune, and a different girl in every city. But when he meets and beds confident, beautiful event planner Tara Lincoln, he wants much more than the typical one-night stand. Too bad Tara's not interested in getting to know football's most notorious playboy any better.

As the single mother of a teenage son, the last thing Tara needs is the jet-set lifestyle of Mick Riley; even though their steamy and passionate one-night stand was unforgettable. Tara's life is complicated enough without being thrust into the spotlight as Mick's latest girl du jour. Tara played the game of love once and lost big, and she doesn't intend to put herself out there again, especially with a heartbreaker like Mick.

But when Mick sets his mind to win, nothing will stop him. And he has the perfect play in mind. (less)"
3582,The Risk,sports,"A sexy standalone novel from New York Times and international bestselling author Elle Kennedy. THE RISK takes you back to the world of hot hockey players, feisty heroines, bro banter, and steamy scenes...

Everyone says I’m a bad girl. They’re only partly right—I don’t let fear rule me, and I certainly don’t care what people think. But I draw the line at sleeping with the enemy. As the daughter of Briar’s head hockey coach, I’d be vilified if I hooked up with a player from a rival team.

And that’s who Jake Connelly is. Harvard’s star forward is arrogant, annoying, and too attractive for his own good. But fate is cruel—I require his help to secure a much-coveted internship, and the sexy jerk isn’t making it easy for me.

I need Connelly to be my fake boyfriend.

For every fake date…he wants a real one.

Which means this bad girl is in big trouble. Nothing good can come from sneaking around with Jake Connelly. My father would kill me, my friends will revolt, and my post-college career is on the line. But while it’s getting harder and harder to resist Jake’s oozing sex appeal and cocky grin, I refuse to fall for him.

That’s the one risk I’m not willing to take. (less)"
3583,The Game Plan,sports,"A beard-related dare and one hot-as-hell kiss changes everything.

NFL center Ethan Dexter’s focus has always been on playing football and little else. Except when it comes to one particular woman. The lovely Fiona Mackenzie might not care about his fame, but she’s also never looked at him as anything more than one of her brother-in-law’s best friend. That ends now.

Fi doesn’t know what to make of Dex. The bearded, tattooed, mountain of man-muscle looks more like a biker than a football player. Rumor has it he’s a virgin, but she finds that hard to believe. Because from the moment he decides to turn his quiet intensity on her she’s left weak at the knees and aching to see his famous control fully unleashed.

Dex is looking for a forever girl, but they live vastly different lives in separate cities. Fi ought to guard her heart and walk away. But Dex has upped his game and is using all his considerable charm to convince Fi he's her forever man.

Game On (less)"
3584,Beartown,sports,"The #1 New York Times bestselling author of A Man Called Ove returns with a dazzling, profound novel about a small town with a big dream—and the price required to make it come true.

People say Beartown is finished. A tiny community nestled deep in the forest, it is slowly losing ground to the ever encroaching trees. But down by the lake stands an old ice rink, built generations ago by the working men who founded this town. And in that ice rink is the reason people in Beartown believe tomorrow will be better than today. Their junior ice hockey team is about to compete in the national semi-finals, and they actually have a shot at winning. All the hopes and dreams of this place now rest on the shoulders of a handful of teenage boys.

Being responsible for the hopes of an entire town is a heavy burden, and the semi-final match is the catalyst for a violent act that will leave a young girl traumatized and a town in turmoil. Accusations are made and, like ripples on a pond, they travel through all of Beartown, leaving no resident unaffected.

Beartown explores the hopes that bring a small community together, the secrets that tear it apart, and the courage it takes for an individual to go against the grain. In this story of a small forest town, Fredrik Backman has found the entire world. (less)"
3585,Us,sports,"Can your favorite hockey players finish their first season together undefeated?

Five months in, NHL forward Ryan Wesley is having a record-breaking rookie season. He’s living his dream of playing pro hockey and coming home every night to the man he loves—Jamie Canning, his longtime best friend turned boyfriend. There’s just one problem: the most important relationship of his life is one he needs to keep hidden, or else face a media storm that will eclipse his success on the ice.

Jamie loves Wes. He really, truly does. But hiding sucks. It’s not the life Jamie envisioned for himself, and the strain of keeping their secret is taking its toll. It doesn’t help that his new job isn’t going as smoothly as he’d hoped, but he knows he can power through it as long as he has Wes. At least apartment 10B is their retreat, where they can always be themselves.

Or can they?

When Wes’s nosiest teammate moves in upstairs, the threads of their carefully woven lie begin to unravel. With the outside world determined to take its best shot at them, can Wes and Jamie develop major-league relationship skills on the fly?

Warning: contains sexual situations, a vibrating chair, long-distance sexytimes and proof that hockey players look hot in any shade of green. (less)"
3586,Ghost,sports,"Running. That's all that Ghost (real name Castle Cranshaw) has ever known. But never for a track team. Nope, his game has always been ball. But when Ghost impulsively challenges an elite sprinter to a race—and wins—the Olympic medalist track coach sees he has something: crazy natural talent. Thing is, Ghost has something else: a lot of anger, and a past that he is trying to outrun. Can Ghost harness his raw talent for speed and meld with the team, or will his past finally catch up to him? (less)"
3587,The Art of Fielding,sports,"At Westish College, a small school on the shore of Lake Michigan, baseball star Henry Skrimshander seems destined for big league stardom. But when a routine throw goes disastrously off course, the fates of five people are upended.

Henry's fight against self-doubt threatens to ruin his future. College president Guert Affenlight, a longtime bachelor, has fallen unexpectedly and helplessly in love. Owen Dunne, Henry's gay roommate and teammate, becomes caught up in a dangerous affair. Mike Schwartz, the Harpooners' team captain and Henry's best friend, realizes he has guided Henry's career at the expense of his own. And Pella Affenlight, Guert's daughter, returns to Westish after escaping an ill-fated marriage, determined to start a new life.

As the season counts down to its climactic final game, these five are forced to confront their deepest hopes, anxieties, and secrets. In the process they forge new bonds, and help one another find their true paths. Written with boundless intelligence and filled with the tenderness of youth, The Art of Fielding is an expansive, warmhearted novel about ambition and its limits, about family and friendship and love, and about commitment - to oneself and to others. (less)"
3588,The Foxhole Court,sports,"Neil Josten is the newest addition to the Palmetto State University Exy team. He's short, he's fast, he's got a ton of potential—and he's the runaway son of the murderous crime lord known as The Butcher.

Signing a contract with the PSU Foxes is the last thing a guy like Neil should do. The team is high profile and he doesn't need sports crews broadcasting pictures of his face around the nation. His lies will hold up only so long under this kind of scrutiny and the truth will get him killed.

But Neil's not the only one with secrets on the team. One of Neil's new teammates is a friend from his old life, and Neil can't walk away from him a second time. Neil has survived the last eight years by running. Maybe he's finally found someone and something worth fighting for. (less)"
3589,It Had to Be You,sports,"What if a woman who knows nothing about sports inherits a professional football team? The Windy City definitely isn't ready for Phoebe Somerville, the outrageous York knockout who’s taking over their home town team. And Phoebe is definitely not prepared for the Stars' head coach Dan Calebow, a sexist jock taskmaster with a one-track mind. This is the book that began it all. The Chicago Stars are about to take the field... and they’re not the only ones playing for keeps. (less)"
3590,Seabiscuit: An American Legend,sports,"There's an alternate cover edition here

Seabiscuit was one of the most electrifying and popular attractions in sports history and the single biggest newsmaker in the world in 1938, receiving more coverage than FDR, Hitler, or Mussolini. But his success was a surprise to the racing establishment, which had written off the crooked-legged racehorse with the sad tail. Three men changed Seabiscuit’s fortunes:

Charles Howard was a onetime bicycle repairman who introduced the automobile to the western United States and became an overnight millionaire. When he needed a trainer for his new racehorses, he hired Tom Smith, a mysterious mustang breaker from the Colorado plains. Smith urged Howard to buy Seabiscuit for a bargain-basement price, then hired as his jockey Red Pollard, a failed boxer who was blind in one eye, half-crippled, and prone to quoting passages from Ralph Waldo Emerson. Over four years, these unlikely partners survived a phenomenal run of bad fortune, conspiracy, and severe injury to transform Seabiscuit from a neurotic, pathologically indolent also-ran into an American sports icon.

Author Laura Hillenbrand brilliantly re-creates a universal underdog story, one that proves life is a horse race.


From the Hardcover edition. (less)"
3591,Scoring Wilder,sports,"What started out as a joke— seduce Coach Wilder—soon became a goal she had to score.

With Olympic tryouts on the horizon, the last thing nineteen-year-old Kinsley Bryant needs to add to her plate is Liam Wilder. He's a professional soccer player, America's favorite bad-boy, and has all the qualities of a skilled panty-dropper.

• A face that makes girls weep – check.
• Abs that can shred Parmesan cheese (the expensive kind) – check.
• Enough confidence to shift the earth’s gravitational pull – double check.

Not to mention Liam is strictly off limits . Forbidden. Her coaches have made that perfectly clear. (i.e. “Score with Coach Wilder anywhere other than the field and you’ll be cut from the team faster than you can count his tattoos.”) But that just makes him all the more enticing…Besides, Kinsley's already counted the visible ones, and she is not one to leave a project unfinished.

Kinsley tries to play the game her way as they navigate through forbidden territory, but Liam is determined to teach her a whole new definition for the term “team bonding.”

A fun & sexy New Adult Romance (age 17+) (less)"
